C/gamma,0.0001,0.001,0.01,0.10000000000000001,1.0,10.0
0.001,0.0,0.0,0.0,0.0,0.0,0.0
0.01,0.0,0.011611054937647455,0.76177122647435735,0.78995772385655072,0.0,0.0
0.10000000000000001,0.015028901734104047,0.7881420737596283,0.80876436625098447,0.81541394762102259,0.66077265126142415,0.0
1.0,0.79207573205927917,0.81056699262758336,0.80968739157669345,0.81273434183540461,0.80863386005913418,0.17202355979538461
10.0,0.80830702967746004,0.80891723542999883,0.80962105187054867,0.81066581434043494,0.77378060097061885,0.26004715094053771
100.0,0.8084407422327391,0.80960680036324706,0.81170596575899678,0.80367045874940835,0.74297417302577307,0.25993958462835093
